"","L","MAP","MAT","PET_A_A","PfPCQ","R_PCQ_D","S_z","deviance","f_R","f_soil","h","pCO2","z"
"77",8.66692613904393,153.392558550733,2.35452303763664,174.31692193689,0.085097494775241,0.081868422719317,116.982219815533,25.702410119313,0.0283310287458839,0.235835888364132,0.0649612482711818,108.039489755535,0
"78",8.70130186004162,151.07943405335,2.45642965691647,177.564904798751,0.0860693402462989,0.0821695315737165,119.040384113073,25.702410119313,0.028080697389013,0.231213305248623,0.0807744910105763,116.735114960858,0
"79",8.66455340720208,149.799861602419,2.26492240878807,163.302425955654,0.0847217985637015,0.0819577181397963,129.585146248174,25.702410119313,0.0284898998188435,0.229769332041181,0.0720620414139458,112.869087551729,0
"80",8.71786262467208,154.094435969455,2.28813190554322,168.221234433368,0.0862746092546835,0.0776377860043307,112.657703874801,25.702410119313,0.0271640834985316,0.230548164248755,0.0726550224121654,103.673689544988,0
"81",8.55460394190143,148.184373853656,2.31044435021378,168.397999905945,0.0850504072740516,0.0871030879271277,158.317592368582,25.702410119313,0.026757361812018,0.226174696345035,0.0630925145024922,120.56667839802,0
"82",8.62044394179646,152.1880707174,2.37163614773595,171.32189064325,0.0862498555208983,0.0908219236471244,158.190490444921,25.702410119313,0.0275773525769949,0.229200382887828,0.0671688981920866,112.776813770235,0
"83",8.45959750382124,152.633544811625,2.22325661974378,159.316735881736,0.0864334957176931,0.0800565589410949,150.69447684086,25.702410119313,0.0266665404683623,0.233915883698929,0.0626137609065582,86.1929053067708,0
"84",8.63898501121299,150.898904933837,2.39486212660828,169.614899487419,0.0855214462896518,0.0889088515350918,174.368524193986,25.702410119313,0.0278346736490878,0.230183043733341,0.0688853790368592,111.452165381392,0
"85",8.57260430185977,148.266900549877,2.32530754082808,165.124338448024,0.0865553730539343,0.087553074831433,169.516142401415,25.702410119313,0.0271774961286375,0.23279419991722,0.0656459032715336,99.8779831395044,0
"86",8.52695788990132,150.653429536814,2.32618746003805,163.902116331185,0.0866057909448094,0.0889956344826959,170.545153562218,25.702410119313,0.0278126113664624,0.231125493664504,0.0642116853206114,97.1794468800755,0
"87",8.68131664083212,150.357903467484,2.37655492196592,168.094033294454,0.0873277060088072,0.0873461362878032,159.919486546411,25.702410119313,0.0280965145344378,0.232211112438338,0.0692953206538904,113.578572558695,0
"88",8.49541846936517,150.210474051175,2.30429452264816,170.573317628003,0.0866898807955893,0.0919642751612428,169.950240983532,25.702410119313,0.0272115752558642,0.232114533570662,0.0633812118798004,103.81836929059,0
"89",8.63620654776191,151.531886203898,2.49671854667359,182.092597005296,0.0862245413809457,0.0872005032679512,153.224510503029,25.702410119313,0.0279929208066657,0.229710054181012,0.0744620403418481,113.809267312459,0
"90",8.73898065025805,149.043906911547,2.36885987718008,167.475754650105,0.0855530000059242,0.085376471751172,142.446310913472,25.702410119313,0.0289271810941413,0.235205171101137,0.069596760246409,112.400448154362,0
"91",8.52224280158199,149.021563788838,2.29708145092672,167.698749826835,0.0860660953196516,0.0877490448988971,172.461512838451,25.702410119313,0.0279921655520374,0.229531081479097,0.0662054984687218,111.423073278078,0
"92",8.64164223007093,148.314473551119,2.35262022266259,172.464456029617,0.0868685895942306,0.0884941513017928,166.826162206075,25.702410119313,0.0277800189821233,0.233850951543194,0.0676199522633436,110.625002832699,0
"93",8.6446428583754,153.579790583137,1.89742907605475,136.814593837291,0.0860851844359605,0.0833603833864188,167.272754365186,25.702410119313,0.0265421242268973,0.229098793897748,0.051957489081494,75.347526857881,0
"94",8.43277892228237,154.940657422356,2.29966297557034,168.24637375413,0.0847751713301675,0.0890687360381891,180.47165400736,25.702410119313,0.0276870463817278,0.227079137011223,0.0648167823970837,106.291419670748,0
"95",8.56994024123999,153.627076364166,2.30216037505929,164.809938222765,0.0854195355840614,0.087737898384455,173.455268542526,25.702410119313,0.0273815739839731,0.233119726852415,0.065350034751399,98.549258807554,0
"96",8.52941227628593,150.096799198507,2.21543302573933,151.362286286855,0.0856215122350542,0.076752217614953,162.709635249756,25.702410119313,0.0260590551267442,0.232637458302628,0.0610407740270036,82.0769263740927,0
"97",8.59372853041657,151.355580661899,2.19989202406574,158.768067512826,0.0862122622651161,0.0878026040935886,182.540218765568,25.702410119313,0.026590343575183,0.230683268371899,0.0594083551377255,93.6058009573969,0
"98",8.62833190992365,152.708536575299,2.29254480672145,162.124229866156,0.0871013201951428,0.0837378242043012,145.902798617258,25.702410119313,0.0278636867942484,0.231154191055951,0.0660782506843091,105.805538045906,0
"99",8.56449190832196,148.939388941055,2.26603067679096,160.988136327651,0.0876702710138241,0.0886341743202939,174.925738158188,25.702410119313,0.0280825580733957,0.231188081285438,0.0672740056468472,102.728793963411,0
"100",8.61093823025962,151.963407800242,2.2343788705451,156.979257283484,0.0860161265884176,0.0883094082889032,180.349775895399,25.702410119313,0.0268781783219865,0.231052418991395,0.0633735317598108,113.917546070782,0
"101",8.57089812460813,153.396803711195,2.43347181796335,176.077269359201,0.0868301524269049,0.0874333298409352,160.703011807454,25.702410119313,0.0273711135036357,0.231432833020078,0.0696814616206479,110.212948306928,0
"102",8.5566308856843,152.287782162738,2.23645980988453,160.403059687448,0.0871109630603366,0.0860446292676997,184.521777954584,25.702410119313,0.0275544784882099,0.225766603250758,0.0604821501661946,108.854534124314,0
"103",8.58650309976305,152.388922859485,2.45330942600361,180.700835952514,0.0858708136634627,0.0881810901441541,159.262153238655,25.702410119313,0.0280535702253706,0.228202846698319,0.0733679271591727,112.407964163693,0
"104",8.51886038782728,149.836443917755,2.37912230829721,167.980528582595,0.086560948107507,0.0895743577139551,175.330656536998,25.702410119313,0.0278872151964814,0.232606588584692,0.0674528015987183,111.301142408127,0
"105",8.61465237631434,150.73001548705,2.3612945167408,168.016277214758,0.0854360391410928,0.0873684364338266,173.750294845589,25.702410119313,0.0274202917951811,0.228501293263101,0.0689629132737798,101.445530532622,0
"106",8.44504676229175,148.457972498848,2.26604782333156,164.944890582427,0.0850346164867742,0.086235035108466,176.247152258333,25.702410119313,0.0273140602489198,0.232946619959658,0.0637834627932595,105.318009750505,0
"107",8.67754980796264,150.807211232171,2.34648942803269,169.194961082143,0.0873491764278139,0.087881794499224,173.849816912229,25.702410119313,0.0280225285697741,0.230999784624507,0.068440479465682,108.500969645023,0
"108",8.69736620027877,151.938690041579,2.17623224599609,155.66410421044,0.0861071237423188,0.087922864943721,169.009603410488,25.702410119313,0.0274557728306492,0.23448081706656,0.0629323549837495,92.0794708193802,0
"109",8.5770353291627,147.5294714696,2.10174085131689,154.06583101908,0.0862518182101076,0.0838660875558079,164.175847248958,25.702410119313,0.026233349205114,0.230638266974705,0.0595602510377424,83.6500662014218,0
